freq,currency,estruct,ecase,geo\TIME_PERIOD,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,PPS,FAM,CPL_CH2_AW100,EU15,970.38,990.89,1006.71,1030.01,1044.35,1057.21,1079.39,1143.25,1166.44,1193.68,1188.98,1175.28,1179.8,1189.29,1184.37,1178.67,1170.32,1175.8,1194.92,1196.79,,,,,
A,PPS,FAM,CPL_CH2_AW100,EU27_2020,,,,,,,,,,,,,,978.81,975.43,1000.49,1286.08,1349.32,1399.47,1338.04,1618.58,1531.83,1876.34,1886.89,2188.53
A,PPS,FAM,CPL_CH2_AW100,EU28,,,,,,,,,,,,,,1082.87,1080.68,1105.23,1321.6,1397.88,1438.99,1355.08,,,,,
A,PPS,FAM,CPL_CH2_AW100,FI,1903.8,1856.75,1857.46,1858.88,1998.86,2001.0,2030.99,2095.62,2107.21,2074.42,2073.02,2062.04,2104.88,2086.74,2080.18,1922.38,1918.58,1915.78,1906.44,1897.77,1896.29,1904.45,2060.37,1926.87,1926.87
A,PPS,FAM,CPL_CH2_AW100,FR,1133.67,1186.45,1229.1,1217.27,1205.46,1257.54,1250.19,1294.9,1272.59,1323.95,1331.1,1354.07,1362.16,1391.9,1394.47,1385.66,1382.12,1378.78,1378.06,1565.9,1999.94,1385.76,1457.75,1512.59,1570.72
A,PPS,FAM,CPL_CH2_AW100,HR,,,,,,,,,,,,,,908.17,928.68,937.69,927.67,918.22,900.02,892.01,899.27,915.65,876.09,850.59,0.0
A,PPS,FAM,CPL_CH2_AW100,HU,835.21,788.24,873.24,956.54,956.59,991.38,1730.46,1738.77,1808.3,1790.08,1792.88,1810.99,1762.56,1761.07,1716.11,1678.34,1642.78,1566.28,1517.7,1456.22,1371.5,1305.91,1211.91,1130.9,1130.9
A,PPS,FAM,CPL_CH2_AW100,IE,886.65,1060.66,1616.26,2214.13,2462.87,2644.78,2803.64,2974.36,3047.45,3166.78,2994.29,2773.15,2757.08,2515.84,2438.45,2524.49,2598.21,2554.47,2504.86,2464.26,2371.09,2428.78,2632.7,2799.85,2449.87
A,PPS,FAM,CPL_CH2_AW100,IS,1855.89,1953.36,1569.33,1526.82,1475.92,1707.75,1857.48,1764.51,2176.51,1975.65,1586.8,1403.75,2079.08,1785.53,1710.72,1511.45,1498.09,1848.09,2494.29,2543.81,3020.56,3178.68,3121.0,2557.79,3230.49
A,PPS,FAM,CPL_CH2_AW100,IT,1336.51,1310.42,1284.02,1287.99,1265.37,1270.6,1276.64,1611.36,1581.12,1591.4,1549.32,1500.64,1508.37,1538.26,1503.89,1495.65,1525.99,1560.74,1566.3,1566.57,1930.89,1853.98,4208.4,4642.21,4892.89
A,PPS,FAM,CPL_CH2_AW100,JP,0.0,0.0,0.0,0.0,334.9,355.14,733.32,753.77,769.64,776.47,1752.04,2005.15,1687.3,1754.42,1699.97,1714.51,1573.78,1552.26,1549.25,1471.91,1490.62,1519.29,1569.91,1621.72,1621.72
A,PPS,FAM,CPL_CH2_AW100,LT,0.0,0.0,0.0,0.0,322.93,621.9,588.84,586.14,548.55,546.44,562.29,553.09,551.69,558.48,559.17,568.85,0.0,0.0,1606.99,2481.52,4010.85,3727.71,3747.01,3982.13,4469.74
A,PPS,FAM,CPL_CH2_AW100,LU,3885.7,3914.1,4696.85,4764.69,4737.84,4856.84,5032.64,4910.78,6497.68,6290.06,6179.73,6145.7,6113.48,6075.21,5977.4,5992.69,5882.78,5912.45,5998.44,5767.21,5542.92,5490.56,5553.68,5721.19,5778.25
A,PPS,FAM,CPL_CH2_AW100,LV,276.36,282.54,380.51,402.24,394.11,383.55,344.48,418.66,388.0,363.39,390.86,376.14,369.75,376.46,370.75,560.14,550.29,546.8,664.61,679.92,674.78,704.73,1488.72,1462.57,1462.57
A,PPS,FAM,CPL_CH2_AW100,MT,,,,,,1280.76,1176.12,1143.96,1333.03,1262.65,1160.15,901.03,860.04,1075.4,1072.19,1072.56,1064.55,1043.02,1039.98,1040.9,1004.74,1135.04,1126.95,1340.53,1845.98
A,PPS,FAM,CPL_CH2_AW100,NL,1670.1,1498.58,1548.88,1547.26,1585.33,1605.42,1655.45,1752.6,1954.22,2039.31,1746.8,1765.22,1669.2,1688.83,1684.83,1631.42,1657.53,1794.0,1866.63,1975.53,2952.01,2978.52,3086.45,4060.22,4994.97
A,PPS,FAM,CPL_CH2_AW100,NO,1710.51,1973.09,1984.04,1959.84,1971.06,1982.42,1999.04,2054.01,2002.43,1946.86,1915.45,1884.82,1881.62,1857.45,1827.65,1709.73,1641.76,1681.83,1665.93,1751.39,1737.35,1760.09,1764.94,2015.76,2554.24
A,PPS,FAM,CPL_CH2_AW100,PL,364.14,390.5,418.2,428.37,424.64,412.33,482.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3688.98,4797.01,4957.57,3731.21,4800.33,4563.83,4361.66,4112.86,6463.07
A,PPS,FAM,CPL_CH2_AW100,PT,465.77,709.89,734.68,824.92,706.06,738.98,762.64,763.51,978.63,1079.21,1048.65,799.43,804.8,821.09,811.92,810.24,822.43,815.54,835.45,838.3,822.33,839.69,769.79,832.54,1441.24
A,PPS,FAM,CPL_CH2_AW100,RO,,,,,,,,,344.31,722.82,750.06,689.2,426.29,744.46,736.97,1557.11,1580.44,806.15,777.17,765.7,1343.3,1864.41,1973.94,2032.3,2318.1
A,PPS,FAM,CPL_CH2_AW100,SE,1854.8,2024.54,2004.54,1982.07,2014.05,2024.33,2390.91,2447.55,2447.91,2351.79,2371.12,2368.75,2386.55,2324.2,2288.89,2259.57,2182.31,2135.62,2415.59,2438.33,2429.3,2435.42,2437.96,2424.0,2424.0
A,PPS,FAM,CPL_CH2_AW100,SI,1940.12,2048.0,2172.38,2333.67,2453.31,2484.47,2507.11,2502.45,2819.26,2751.01,2822.9,2876.43,2886.11,2890.36,2866.72,2871.39,2841.49,2853.41,2835.6,2842.43,2220.86,2224.24,2300.82,2505.07,2610.3
A,PPS,FAM,CPL_CH2_AW100,SK,1341.25,1378.64,1424.19,1287.89,735.04,758.93,713.86,647.25,607.35,694.14,746.43,740.6,752.43,785.5,801.08,798.95,724.38,685.1,672.21,679.01,719.86,742.76,960.86,1717.81,1717.81
A,PPS,FAM,CPL_CH2_AW100,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100,UK,1417.23,1501.91,1506.33,1559.64,1626.97,1641.14,1701.59,1744.21,1771.42,1787.51,1814.66,1789.93,1768.91,1725.63,1718.56,1736.83,1712.93,1709.68,1694.67,1704.04,,,,,
A,PPS,FAM,CPL_CH2_AW100,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,993.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.24,3879.8,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,AT,4049.55,3961.26,4008.79,4250.11,4253.19,4305.28,4319.98,4314.2,4287.42,4656.48,4661.5,4557.28,4532.27,4513.22,4539.93,4604.96,4617.91,4566.74,4608.07,4564.4,5269.42,4763.09,6599.37,5362.65,5984.05
A,PPS,FAM,CPL_CH2_AW100_100,BE,2642.74,2610.01,2711.17,2683.31,2736.31,2823.21,2852.96,2973.96,3198.08,3233.8,3168.71,3257.72,3335.93,3374.42,3393.33,3378.71,3353.98,3392.77,3430.0,3468.7,3504.89,3518.04,3732.4,3962.77,4083.09
A,PPS,FAM,CPL_CH2_AW100_100,BG,,,,,,,,,597.6,799.45,810.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,CH,2246.51,2317.68,2395.82,2430.31,2474.39,2496.59,2548.28,2680.12,3468.45,3064.4,3045.84,3090.51,3155.07,3216.76,3238.6,3304.97,3272.34,3276.09,3268.42,3269.38,3267.74,3339.85,3453.48,3554.97,3554.97
A,PPS,FAM,CPL_CH2_AW100_100,CY,,,,,,736.32,729.0,751.91,,,,,,,802.23,,,846.14,836.11,844.6,854.44,836.89,756.87,843.8,874.68
A,PPS,FAM,CPL_CH2_AW100_100,CZ,390.56,395.93,404.84,413.81,408.8,418.49,419.13,1342.79,1049.47,794.3,793.33,794.33,791.44,803.33,812.86,803.17,793.23,0.0,1150.77,0.0,1081.51,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,553.35,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,DK,1808.73,1810.52,1872.78,1925.54,1998.11,2031.37,2087.26,2172.77,2213.89,2223.46,2608.92,2579.68,2574.75,2595.92,2626.06,2582.18,2539.37,2603.57,2597.97,2528.6,2567.2,2624.51,2444.46,2483.33,2682.04
A,PPS,FAM,CPL_CH2_AW100_100,EA19,,,,,,712.1,711.87,783.04,789.98,816.8,807.9,787.67,800.33,807.21,801.93,799.77,796.16,796.9,809.61,821.48,911.79,904.65,1002.58,,
A,PPS,FAM,CPL_CH2_AW100_100,EA20,,,,,,,,,,,,,,799.21,793.67,791.53,787.92,794.73,801.37,813.27,901.7,887.42,1560.79,1473.43,1569.23
A,PPS,FAM,CPL_CH2_AW100_100,EE,478.91,455.48,551.43,551.3,719.03,702.59,660.8,628.06,609.32,621.3,630.06,620.09,609.65,599.62,594.33,1393.69,1523.36,2819.91,1590.55,1696.33,1675.16,1581.52,1450.79,1902.35,1902.35
A,PPS,FAM,CPL_CH2_AW100_100,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,EU15,851.24,867.21,885.73,906.07,924.18,936.75,957.99,1024.95,1035.21,1055.18,1063.63,1043.36,1049.76,1049.12,1043.81,1040.65,1029.2,1028.6,1038.08,1040.06,,,,,
A,PPS,FAM,CPL_CH2_AW100_100,EU27_2020,,,,,,,,,,,,,,799.77,794.23,805.58,946.82,971.68,1027.21,1097.51,1304.72,1268.39,1767.75,1679.21,1950.89
A,PPS,FAM,CPL_CH2_AW100_100,EU28,,,,,,,,,,,,,,930.65,925.18,938.14,1054.94,1070.83,1120.12,1173.62,,,,,
A,PPS,FAM,CPL_CH2_AW100_100,FI,1903.8,1856.75,1857.46,1858.88,1998.86,2001.0,2030.99,2095.62,2107.21,2074.42,2073.02,2062.04,2104.88,2086.74,2080.18,1922.38,1918.58,1915.78,1906.44,1897.77,1896.29,1904.45,2060.37,1926.87,1926.87
A,PPS,FAM,CPL_CH2_AW100_100,FR,1133.67,1186.45,1229.1,1217.27,1205.46,1257.54,1250.19,1294.9,1272.59,1323.95,1331.1,1354.07,1362.16,1391.9,1394.47,1385.66,1382.12,1378.78,1378.06,1390.62,1400.69,1385.76,1457.75,1512.59,1570.72
A,PPS,FAM,CPL_CH2_AW100_100,HR,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,HU,835.21,788.24,873.24,956.54,956.59,991.38,1730.46,1738.77,1808.3,1790.08,1792.88,1810.99,1762.56,1761.07,1716.11,1678.34,1642.78,1566.28,1517.7,1456.22,1371.5,1305.91,1211.91,1130.9,1130.9
A,PPS,FAM,CPL_CH2_AW100_100,IE,886.65,1060.66,1616.26,2214.13,2462.87,2644.78,2803.64,2974.36,3047.45,3166.78,2994.29,2773.15,2757.08,2515.84,2438.45,2524.49,2598.21,2554.47,2504.86,2464.26,2371.09,2428.78,2632.7,2799.85,2449.87
A,PPS,FAM,CPL_CH2_AW100_100,IS,4.27,-16.67,-211.81,-371.83,-533.78,-614.79,-270.2,-517.2,360.07,522.25,51.6,0.0,106.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.89,0.0,0.0,0.0,804.15
A,PPS,FAM,CPL_CH2_AW100_100,IT,278.44,273.01,267.51,268.34,263.62,264.71,265.97,617.77,600.18,609.61,584.38,566.54,568.93,583.91,572.66,568.29,576.83,592.44,597.57,595.24,997.47,961.32,4092.13,4548.44,4987.48
A,PPS,FAM,CPL_CH2_AW100_100,JP,0.0,0.0,0.0,0.0,334.9,355.14,733.32,753.77,769.64,776.47,1752.04,2005.15,1687.3,1754.42,1699.97,1714.51,1573.78,1552.26,1549.25,1471.91,1490.62,1519.29,1569.91,1621.72,1621.72
A,PPS,FAM,CPL_CH2_AW100_100,LT,0.0,0.0,0.0,0.0,322.93,621.9,588.84,586.14,548.55,546.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.59,1770.6,2403.83,2346.58,2358.73,2506.74,2813.69
A,PPS,FAM,CPL_CH2_AW100_100,LU,3885.7,3914.1,4696.85,4764.69,4737.84,4856.84,5032.64,4910.78,6497.68,6290.06,6179.73,6145.7,6113.48,6075.21,5977.4,5992.69,5882.78,5912.45,5998.44,5767.21,5542.92,5490.56,5553.68,5721.19,5778.25
A,PPS,FAM,CPL_CH2_AW100_100,LV,276.36,282.54,380.51,402.24,394.11,383.55,344.48,418.66,388.0,363.39,390.86,376.14,369.75,376.46,370.75,560.14,550.29,546.8,664.61,679.92,674.78,704.73,1488.72,1462.57,1462.57
A,PPS,FAM,CPL_CH2_AW100_100,MT,,,,,,160.37,154.28,154.87,630.53,620.1,628.82,619.7,860.04,1075.4,1072.19,1072.56,1064.55,1043.02,1039.98,1040.9,1004.74,1091.38,1083.61,1296.58,1845.98
A,PPS,FAM,CPL_CH2_AW100_100,NL,1670.1,1498.58,1548.88,1547.26,1585.33,1605.42,1655.45,1752.6,1778.19,1755.43,1726.87,1706.74,1658.26,1661.44,1633.23,1631.42,1657.53,1688.54,1713.12,1834.66,1855.2,1888.29,1994.22,2200.79,2334.17
A,PPS,FAM,CPL_CH2_AW100_100,NO,1710.51,1973.09,1984.04,1959.84,1971.06,1982.42,1999.04,2054.01,2002.43,1946.86,1915.45,1884.82,1881.62,1857.45,1827.65,1709.73,1641.76,1681.83,1665.93,1751.39,1737.35,1760.09,1764.94,2015.76,2554.24
A,PPS,FAM,CPL_CH2_AW100_100,PL,364.14,390.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1844.49,2398.5,2596.82,3731.21,4800.33,4563.83,4361.66,4112.86,6463.07
A,PPS,FAM,CPL_CH2_AW100_100,PT,465.77,482.32,572.57,593.58,564.85,591.07,605.78,603.63,613.14,672.91,570.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,RO,,,,,,,,,344.31,413.04,437.53,432.04,426.29,416.9,412.7,822.62,834.95,806.15,777.17,765.7,1343.3,1864.41,1973.94,2032.3,2318.1
A,PPS,FAM,CPL_CH2_AW100_100,SE,1854.8,2024.54,2004.54,1982.07,2014.05,2024.33,2390.91,2447.55,2447.91,2351.79,2371.12,2368.75,2386.55,2324.2,2288.89,2259.57,2182.31,2135.62,2415.59,2438.33,2429.3,2435.42,2437.96,2424.0,2424.0
A,PPS,FAM,CPL_CH2_AW100_100,SI,646.74,682.7,723.7,777.24,814.98,827.3,835.07,833.51,938.98,916.37,940.3,958.07,1374.96,1316.02,1305.26,1307.39,1437.52,1443.55,944.51,946.79,964.96,966.43,999.69,1088.4,1134.11
A,PPS,FAM,CPL_CH2_AW100_100,SK,0.0,0.0,0.0,418.96,735.04,758.93,713.86,647.25,607.35,694.14,746.43,740.6,752.43,785.5,801.08,798.95,724.38,685.1,672.21,679.01,719.86,742.76,960.86,1717.81,1717.81
A,PPS,FAM,CPL_CH2_AW100_100,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_100,UK,1417.23,1501.91,1506.33,1559.64,1626.97,1641.14,1701.59,1744.21,1771.42,1787.51,1814.66,1789.93,1768.91,1725.63,1718.56,1736.83,1712.93,1709.68,1694.67,1704.04,,,,,
A,PPS,FAM,CPL_CH2_AW100_100,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4070.24,3879.8,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_33,AT,4047.97,3960.18,4006.35,4247.23,4250.67,4302.45,4316.97,4311.32,4285.15,4653.39,4661.63,4559.06,4534.37,4510.06,4537.39,4603.19,4614.52,4565.35,4608.24,4570.46,5248.66,4606.84,,,
A,PPS,FAM,CPL_CH2_AW100_33,BE,2641.7,2609.32,2709.54,2681.5,2734.68,2821.35,2850.96,2971.97,3196.37,3231.63,3168.8,3258.98,3337.48,3372.04,3391.44,3377.43,3351.5,3391.73,3430.12,3470.3,3496.0,3548.24,,,
A,PPS,FAM,CPL_CH2_AW100_33,BG,,,,,,,,,597.29,798.92,810.14,825.49,829.27,844.67,1056.51,1048.64,1049.34,1018.44,1064.73,826.23,803.03,803.03,,,
A,PPS,FAM,CPL_CH2_AW100_33,CH,2245.64,2317.06,2394.36,2428.67,2472.91,2494.95,2546.52,2678.32,3466.6,3062.35,3045.93,3091.7,3156.53,3214.49,3236.79,3303.71,3269.95,3275.09,3268.54,3270.02,3304.97,3304.97,,,
A,PPS,FAM,CPL_CH2_AW100_33,CY,,,,,,436.97,433.4,441.77,,,,,,,1097.18,,,1157.52,1144.19,1154.68,1165.29,1165.29,,,
A,PPS,FAM,CPL_CH2_AW100_33,CZ,1274.78,1100.95,1139.26,1050.35,867.9,836.42,836.38,2070.1,1725.98,1481.58,1439.41,794.64,791.8,802.77,812.41,802.86,792.65,788.41,1150.81,1132.56,1073.37,1498.0,,,
A,PPS,FAM,CPL_CH2_AW100_33,DE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A,PPS,FAM,CPL_CH2_AW100_33,DK,1808.03,1810.04,1871.64,1924.25,1996.93,2030.03,2085.8,2171.32,2212.71,2221.97,2609.0,2580.66,2575.94,2620.47,2650.74,2607.46,2563.22,2629.06,2624.61,2584.36,2639.85,2658.23,,,
A,PPS,FAM,CPL_CH2_AW100_33,EA19,,,,,,775.49,745.39,830.32,841.94,867.18,866.41,862.42,870.43,880.58,875.58,874.87,871.42,872.13,896.86,912.01,1009.21,990.67,,,
A,PPS,FAM,CPL_CH2_AW100_33,EE,478.72,455.36,551.1,550.93,718.6,702.13,660.34,627.64,609.0,620.89,630.08,620.33,609.94,599.2,594.0,1393.16,1522.24,1483.71,1590.61,1695.7,1689.53,1689.53,,,
A,PPS,FAM,CPL_CH2_AW100_33,EL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346.13,360.57,362.75,364.81,368.11,773.95,775.21,761.48,761.48,,,
A,PPS,FAM,CPL_CH2_AW100_33,ES,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A,PPS,FAM,CPL_CH2_AW100_33,EU15,897.22,918.74,935.11,957.7,971.38,984.22,981.09,1059.51,1073.52,1092.3,1107.41,1100.57,1105.34,1106.98,1101.92,1099.92,1089.29,1088.85,1105.63,1112.53,,,,,
A,PPS,FAM,CPL_CH2_AW100_33,EU27_2020,,,,,,,,,,,,,,870.14,868.13,880.53,1021.34,1061.97,1111.02,1209.01,1377.78,1397.26,,,
A,PPS,FAM,CPL_CH2_AW100_33,EU28,,,,,,,,,,,,,,991.36,988.96,1002.81,1119.28,1153.07,1193.13,1278.27,,,,,
A,PPS,FAM,CPL_CH2_AW100_33,FI,1903.05,1856.25,1856.34,1857.63,1997.67,1999.67,2029.58,2094.21,2106.11,2073.04,2073.07,2062.83,2105.86,2085.27,2079.01,1921.64,1917.18,1915.2,1906.5,1897.71,1890.32,1890.32,,,
A,PPS,FAM,CPL_CH2_AW100_33,FR,1133.23,1186.13,1228.34,1216.45,1204.75,1256.72,1249.33,1294.04,1271.92,1323.08,1331.13,1354.59,1362.78,1390.93,1393.69,1385.14,1381.1,1378.35,1378.11,1390.3,1398.95,1401.04,,,
A,PPS,FAM,CPL_CH2_AW100_33,HR,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,905.03,0.0,0.0,,,
A,PPS,FAM,CPL_CH2_AW100_33,HU,834.89,788.03,872.71,955.9,956.02,990.73,1729.25,1737.61,1807.35,1788.9,1792.93,1811.69,1763.38,1759.83,1715.15,1677.7,1641.57,1565.8,1517.76,1455.67,1370.37,1370.37,,,
A,PPS,FAM,CPL_CH2_AW100_33,IE,886.3,1060.37,1615.28,2212.64,2461.39,2643.04,2801.69,2972.38,3045.83,3164.69,2994.36,2774.22,2758.37,2514.08,2437.1,2523.52,2596.3,2553.7,2504.96,2475.19,2400.72,2400.72,,,
A,PPS,FAM,CPL_CH2_AW100_33,IS,1244.37,1302.91,980.96,899.66,812.23,940.69,1154.55,1010.87,1576.25,1495.04,1012.36,864.96,1233.26,955.61,841.22,694.59,658.06,891.58,1283.24,1261.54,1608.34,1655.55,,,
A,PPS,FAM,CPL_CH2_AW100_33,IT,686.55,673.23,659.5,661.51,649.94,652.58,442.94,895.67,908.1,902.08,908.8,893.52,885.16,883.34,869.92,871.45,888.0,896.61,901.04,912.59,1352.14,1336.15,,,
A,PPS,FAM,CPL_CH2_AW100_33,JP,0.0,0.0,0.0,0.0,334.64,354.9,732.6,753.46,769.23,775.9,1752.0,2005.92,1688.08,1753.19,1699.03,1713.86,1572.63,1551.78,1549.3,1540.41,1536.29,1536.29,,,
A,PPS,FAM,CPL_CH2_AW100_33,LT,0.0,0.0,0.0,0.0,322.74,621.49,588.43,585.74,548.26,546.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.63,1760.99,2389.62,2387.58,,,
A,PPS,FAM,CPL_CH2_AW100_33,LU,3884.16,3913.06,4693.97,4761.5,4735.03,4853.64,5029.16,4907.47,6494.26,6285.86,6179.93,6148.06,6116.31,6070.95,5974.08,5990.44,5878.46,5910.66,5998.68,5928.15,5758.75,5758.75,,,
A,PPS,FAM,CPL_CH2_AW100_33,LV,276.25,282.46,380.27,401.96,393.88,383.3,344.25,418.38,387.8,363.15,390.87,376.28,369.92,376.19,370.55,559.93,549.88,546.63,664.63,678.59,672.11,672.11,,,
A,PPS,FAM,CPL_CH2_AW100_33,MT,,,,,,784.91,681.79,612.65,630.2,619.69,628.84,619.94,860.44,1074.64,1071.59,1072.15,1063.77,1042.7,1040.02,1034.06,1004.4,1004.4,,,
A,PPS,FAM,CPL_CH2_AW100_33,NL,1669.45,1498.17,1547.94,1546.22,1584.4,1604.37,1654.31,1751.43,1777.26,1754.27,1726.92,1707.4,1659.04,1660.27,1632.33,1630.8,1656.31,1688.02,1713.18,1843.3,1950.74,1992.31,,,
A,PPS,FAM,CPL_CH2_AW100_33,NO,1709.84,1972.57,1982.83,1958.51,1969.89,1981.11,1997.65,2052.64,2001.36,1945.56,1915.51,1885.55,1882.49,1856.15,1826.63,1709.08,1640.56,1681.3,1665.99,1750.04,1731.95,1731.95,,,
A,PPS,FAM,CPL_CH2_AW100_33,PL,364.0,390.4,417.94,428.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1843.14,2397.77,2596.91,3712.83,4740.89,4740.89,,,
A,PPS,FAM,CPL_CH2_AW100_33,PT,465.59,709.7,734.23,824.37,649.19,679.42,701.2,701.89,716.43,790.04,791.88,727.13,732.07,746.02,737.8,736.41,743.54,737.86,754.36,756.44,751.7,751.7,,,
A,PPS,FAM,CPL_CH2_AW100_33,RO,,,,,,,,,344.12,722.34,437.55,432.2,426.49,416.6,412.47,822.31,834.34,805.91,777.2,763.77,1340.05,1911.81,,,
A,PPS,FAM,CPL_CH2_AW100_33,SE,1854.07,2024.0,2003.32,1980.73,2012.85,2022.98,2389.25,2445.89,2446.62,2350.24,2371.19,2369.67,2387.67,2322.56,2287.61,2258.71,2180.71,2134.98,2415.68,2432.55,2459.02,2459.02,,,
A,PPS,FAM,CPL_CH2_AW100_33,SI,1185.21,1251.3,1326.4,1425.37,1495.29,1517.42,1531.59,1528.68,1722.37,1680.55,1725.6,1758.95,1764.99,1765.53,1751.35,1754.51,1735.63,1743.66,1733.37,1735.74,1762.61,1458.8,,,
A,PPS,FAM,CPL_CH2_AW100_33,SK,893.82,918.85,1011.77,914.89,734.61,758.43,713.37,646.81,607.02,693.68,746.45,740.89,752.78,784.95,800.63,798.65,723.85,684.89,672.24,673.49,666.07,680.76,,,
A,PPS,FAM,CPL_CH2_AW100_33,TR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,
A,PPS,FAM,CPL_CH2_AW100_33,UK,1417.22,1501.89,1506.31,1559.62,1626.96,1641.12,1701.57,1744.19,1771.38,1787.47,1814.69,1789.89,1768.86,1725.6,1718.53,1736.77,1712.83,1709.63,1699.01,1699.03,,,,,
A,PPS,FAM,CPL_CH2_AW100_33,US,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1489.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4226.05,4080.32,,,
A,PPS,FAM,CPL_CH2_AW100_67,AT,4049.55,3961.26,4008.79,4250.11,4253.19,4305.28,4319.98,4314.2,4287.42,4656.48,4661.5,4557.28,4532.27,4513.22,4539.93,4604.96,4617.91,4566.74,4608.07,4564.4,5269.42,4763.09,6599.37,5362.65,5984.05
A,PPS,FAM,CPL_CH2_AW100_67,BE,2642.74,2610.01,2711.17,2683.31,2736.31,2823.21,2852.96,2973.96,3198.08,3233.8,3168.71,3257.72,3335.93,3374.42,3393.33,3378.71,3353.98,3392.77,3430.0,3468.7,3504.89,3518.04,3732.4,3962.77,4083.09
A,PPS,FAM,CPL_CH2_AW100_67,BG,,,,,,,,,597.6,799.45,810.11,825.17,828.88,845.26,0.0,0.0,0.0,0.0,851.76,0.0,0.0,0.0,0.0,0.0,0.0
A,PPS,FAM,CPL_CH2_AW100_67,CH,2246.51,2317.68,2395.82,2430.31,2474.39,2496.59,2548.28,2680.12,3468.45,3064.4,3045.84,3090.51,3155.07,3216.76,3238.6,3304.97,3272.34,3276.09,3268.42,3269.38,3267.74,3339.85,3453.48,3554.97,3554.97
A,PPS,FAM,CPL_CH2_AW100_67,CY,,,,,,736.32,729.0,751.91,,,,,,,1097.79,,,1157.88,1144.15,1155.76,1169.24,1145.23,833.65,929.41,963.41
